,Depth [m],Age [ka BP],Revised Age (Starr),SS avg [µm],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
838,5.215,608.74,608.4248780487804,28.85,2.9299999999999997,3.9848,0.5567000000000002,2.2268,11.304012345679011,4.1312999999999995
839,5.22,609.18,608.8587804878048,28.7,2.7799999999999976,3.780799999999997,0.5281999999999996,2.1127999999999982,10.7253086419753,3.9197999999999964
840,5.225,609.62,609.2926829268292,28.44,2.5199999999999996,3.4271999999999996,0.47879999999999967,1.9151999999999998,9.722222222222221,3.553199999999999
841,5.23,610.06,609.7265853658537,28.23,2.3099999999999987,3.1415999999999986,0.4388999999999994,1.755599999999999,8.912037037037031,3.257099999999998
842,5.235,610.5,610.1604878048781,27.2,1.2799999999999976,1.7407999999999968,0.24319999999999942,0.9727999999999982,4.9382716049382624,1.8047999999999964
843,5.24,610.93,610.5943902439025,26.74,0.8199999999999967,1.1151999999999955,0.1557999999999995,0.6231999999999975,3.1635802469135674,1.1561999999999952
844,5.245,611.37,611.0282926829268,26.58,0.6599999999999966,0.8975999999999954,0.1253999999999994,0.5015999999999974,2.546296296296283,0.9305999999999951
845,5.25,611.81,611.4621951219513,27.14,1.2199999999999989,1.6591999999999987,0.23179999999999956,0.9271999999999991,4.706790123456785,1.7201999999999984
846,5.255,612.25,611.8960975609756,27.69,1.7699999999999996,2.4071999999999996,0.33630000000000004,1.3451999999999997,6.828703703703702,2.4956999999999994
847,5.26,612.49,612.33,28.3,2.379999999999999,3.236799999999999,0.45219999999999994,1.8087999999999993,9.182098765432094,3.3557999999999986
848,5.265,612.69,612.5273195876289,28.89,2.969999999999999,4.039199999999998,0.5643000000000002,2.257199999999999,11.458333333333329,4.187699999999998
849,5.27,612.89,612.7246391752577,28.81,2.889999999999997,3.930399999999996,0.5490999999999993,2.196399999999998,11.149691358024679,4.074899999999996
850,5.275,613.08,612.9219587628867,28.64,2.719999999999999,3.699199999999999,0.5167999999999995,2.0671999999999993,10.493827160493822,3.835199999999998
851,5.28,613.28,613.1192783505155,28.23,2.3099999999999987,3.1415999999999986,0.4388999999999994,1.755599999999999,8.912037037037031,3.257099999999998
852,5.285,613.48,613.3165979381444,28.3,2.379999999999999,3.236799999999999,0.45219999999999994,1.8087999999999993,9.182098765432094,3.3557999999999986
853,5.29,613.68,613.5139175257732,28.43,2.509999999999998,3.4135999999999975,0.47689999999999966,1.9075999999999984,9.683641975308634,3.539099999999997
854,5.295,613.87,613.7112371134021,28.55,2.629999999999999,3.576799999999999,0.49969999999999937,1.9987999999999992,10.1466049382716,3.7082999999999986
855,5.3,614.07,613.908556701031,28.33,2.4099999999999966,3.2775999999999956,0.4578999999999991,1.8315999999999975,9.297839506172826,3.398099999999995
856,5.305,614.27,614.1058762886598,27.81,1.889999999999997,2.5703999999999962,0.3590999999999993,1.4363999999999977,7.2916666666666545,2.664899999999996
857,5.31,614.47,614.3031958762887,26.87,0.9499999999999993,1.2919999999999991,0.18049999999999988,0.7219999999999994,3.6651234567901203,1.339499999999999
858,5.315,614.67,614.5005154639176,26.04,0.11999999999999744,0.16319999999999654,0.022799999999999487,0.09119999999999806,0.46296296296295303,0.16919999999999638
859,5.32,614.86,614.6978350515465,25.76,-0.16000000000000014,-0.2176000000000002,-0.03040000000000001,-0.12160000000000011,-0.6172839506172845,-0.2256000000000002
860,5.325,615.06,614.8951546391753,25.75,-0.1700000000000017,-0.23120000000000235,-0.03230000000000033,-0.12920000000000129,-0.6558641975308707,-0.23970000000000238
861,5.33,615.26,615.0924742268041,26.0,0.0799999999999983,0.10879999999999769,0.015199999999999672,0.0607999999999987,0.30864197530863535,0.11279999999999758
862,5.335,615.46,615.2897938144331,26.36,0.4399999999999977,0.5983999999999969,0.08359999999999956,0.33439999999999825,1.6975308641975217,0.6203999999999967
863,5.34,615.65,615.4871134020618,26.15,0.22999999999999687,0.31279999999999575,0.043699999999999406,0.17479999999999762,0.8873456790123335,0.3242999999999956
864,5.345,615.85,615.6844329896908,25.91,-0.010000000000001563,-0.013600000000002128,-0.0019000000000002955,-0.007600000000001188,-0.03858024691358628,-0.014100000000002203
865,5.35,616.05,615.8817525773196,25.33,-0.5900000000000034,-0.8024000000000047,-0.11210000000000064,-0.4484000000000026,-2.2762345679012475,-0.8319000000000047
866,5.355,616.25,616.0790721649485,24.89,-1.0300000000000011,-1.4008000000000016,-0.1957000000000002,-0.7828000000000008,-3.9737654320987694,-1.4523000000000015
867,5.36,616.44,616.2763917525774,24.26,-1.6600000000000001,-2.2576000000000005,-0.3153999999999999,-1.2616,-6.40432098765432,-2.3406000000000002
868,5.365,616.64,616.4737113402063,24.08,-1.8400000000000034,-2.5024000000000046,-0.3496000000000006,-1.3984000000000025,-7.098765432098777,-2.5944000000000047
869,5.37,616.84,616.6710309278351,23.96,-1.9600000000000009,-2.6656000000000013,-0.3724000000000003,-1.4896000000000007,-7.561728395061731,-2.763600000000001
870,5.375,617.04,616.8683505154639,23.72,-2.200000000000003,-2.992000000000004,-0.4180000000000006,-1.6720000000000022,-8.487654320987664,-3.102000000000004
871,5.38,617.23,617.0656701030928,23.47,-2.450000000000003,-3.3320000000000043,-0.4655,-1.862000000000002,-9.45216049382717,-3.454500000000004
872,5.385,617.43,617.2629896907217,23.66,-2.2600000000000016,-3.0736000000000026,-0.4293999999999998,-1.7176000000000011,-8.719135802469141,-3.186600000000002
873,5.39,617.63,617.4603092783506,23.95,-1.9700000000000024,-2.6792000000000034,-0.3743000000000003,-1.4972000000000019,-7.600308641975317,-2.7777000000000034
874,5.395,617.83,617.6576288659794,23.67,-2.25,-3.06,-0.4275000000000002,-1.71,-8.680555555555555,-3.1725
875,5.4,618.03,617.8549484536084,23.55,-2.370000000000001,-3.2232000000000016,-0.4502999999999999,-1.8012000000000008,-9.14351851851852,-3.3417000000000012
876,5.405,618.22,618.0522680412372,23.56,-2.360000000000003,-3.2096000000000044,-0.44840000000000035,-1.7936000000000023,-9.104938271604949,-3.327600000000004
877,5.41,618.42,618.249587628866,23.23,-2.6900000000000013,-3.658400000000002,-0.5110999999999999,-2.044400000000001,-10.37808641975309,-3.7929000000000017
878,5.415,618.62,618.4469072164949,22.83,-3.0900000000000034,-4.202400000000005,-0.5871000000000004,-2.3484000000000025,-11.921296296296308,-4.356900000000005
879,5.42,618.82,618.6442268041237,22.85,-3.0700000000000003,-4.1752,-0.5833000000000004,-2.3332,-11.844135802469136,-4.3287
880,5.425,619.01,618.8415463917527,23.43,-2.490000000000002,-3.3864000000000027,-0.4731000000000005,-1.8924000000000016,-9.60648148148149,-3.5109000000000026
881,5.43,619.21,619.0388659793814,23.49,-2.4300000000000033,-3.3048000000000046,-0.46170000000000044,-1.8468000000000024,-9.375000000000012,-3.4263000000000043
882,5.435,619.41,619.2361855670104,23.86,-2.0600000000000023,-2.801600000000003,-0.3914000000000004,-1.5656000000000017,-7.947530864197539,-2.904600000000003
883,5.44,619.61,619.4335051546392,23.93,-1.990000000000002,-2.706400000000003,-0.3781000000000003,-1.5124000000000015,-7.677469135802477,-2.8059000000000025
884,5.445,619.8,619.630824742268,24.24,-1.6800000000000033,-2.2848000000000046,-0.3192000000000004,-1.2768000000000026,-6.481481481481493,-2.3688000000000047
885,5.45,620.0,619.828144329897,24.46,-1.4600000000000009,-1.9856000000000014,-0.27739999999999987,-1.1096000000000006,-5.632716049382719,-2.058600000000001
886,5.455,620.2,620.0254639175258,25.08,-0.8400000000000034,-1.1424000000000047,-0.15960000000000063,-0.6384000000000026,-3.240740740740754,-1.1844000000000048
887,5.46,620.4,620.2227835051547,25.09,-0.8300000000000018,-1.1288000000000027,-0.15770000000000017,-0.6308000000000014,-3.2021604938271673,-1.1703000000000026
888,5.465,620.59,620.4201030927835,24.99,-0.9300000000000033,-1.2648000000000046,-0.17670000000000052,-0.7068000000000025,-3.5879629629629752,-1.3113000000000046
889,5.47,620.79,620.6174226804123,24.53,-1.3900000000000006,-1.890400000000001,-0.2641,-1.0564000000000004,-5.362654320987657,-1.9599000000000006
890,5.475,620.99,620.8147422680413,24.03,-1.8900000000000006,-2.570400000000001,-0.35909999999999975,-1.4364000000000003,-7.291666666666669,-2.6649000000000007
891,5.48,621.19,621.0120618556701,23.22,-2.700000000000003,-3.672000000000004,-0.5130000000000008,-2.0520000000000023,-10.416666666666679,-3.807000000000004
892,5.485,621.38,621.209381443299,22.97,-2.950000000000003,-4.012000000000004,-0.5605000000000002,-2.242000000000002,-11.381172839506183,-4.159500000000004
893,5.49,621.58,621.4067010309279,23.15,-2.770000000000003,-3.7672000000000043,-0.5263000000000009,-2.105200000000002,-10.686728395061738,-3.9057000000000044
894,5.495,621.78,621.6040206185568,23.31,-2.610000000000003,-3.5496000000000043,-0.4959000000000007,-1.9836000000000023,-10.069444444444455,-3.680100000000004
895,5.5,621.98,621.8013402061856,23.24,-2.6800000000000033,-3.644800000000005,-0.5092000000000003,-2.0368000000000026,-10.339506172839519,-3.7788000000000044
896,5.505,622.18,621.9986597938145,23.38,-2.5400000000000027,-3.454400000000004,-0.48260000000000014,-1.9304000000000021,-9.799382716049394,-3.5814000000000035
897,5.51,622.37,622.1959793814433,23.46,-2.460000000000001,-3.3456000000000015,-0.46740000000000004,-1.8696000000000006,-9.490740740740742,-3.468600000000001
898,5.515,622.57,622.3932989690722,23.34,-2.580000000000002,-3.5088000000000026,-0.4902000000000002,-1.9608000000000014,-9.953703703703711,-3.6378000000000026
899,5.52,622.77,622.5906185567011,23.39,-2.530000000000001,-3.4408000000000016,-0.4807000000000001,-1.922800000000001,-9.760802469135808,-3.5673000000000012
900,5.525,622.97,622.7879381443299,23.2,-2.7200000000000024,-3.6992000000000034,-0.5168000000000004,-2.067200000000002,-10.493827160493836,-3.835200000000003
901,5.53,623.16,622.9852577319588,23.02,-2.900000000000002,-3.944000000000003,-0.5510000000000006,-2.2040000000000015,-11.188271604938278,-4.089000000000003
902,5.535,623.36,623.1825773195876,22.78,-3.1400000000000006,-4.270400000000001,-0.5965999999999996,-2.3864000000000005,-12.1141975308642,-4.4274000000000004
903,5.54,623.56,623.3798969072166,22.65,-3.270000000000003,-4.447200000000005,-0.6212999999999997,-2.4852000000000025,-12.615740740740753,-4.610700000000004
904,5.545,623.76,623.5772164948454,22.35,-3.5700000000000003,-4.855200000000001,-0.6783000000000001,-2.7132,-13.773148148148149,-5.0337000000000005
905,5.55,623.95,623.7745360824742,22.34,-3.580000000000002,-4.868800000000003,-0.6802000000000001,-2.7208000000000014,-13.811728395061735,-5.047800000000002
906,5.555,624.15,623.9718556701031,22.4,-3.520000000000003,-4.787200000000005,-0.6688000000000001,-2.6752000000000025,-13.580246913580257,-4.963200000000004
907,5.56,624.35,624.1691752577319,22.52,-3.400000000000002,-4.624000000000003,-0.6459999999999999,-2.584000000000002,-13.117283950617292,-4.794000000000003
908,5.565,624.55,624.3664948453609,22.44,-3.4800000000000004,-4.732800000000001,-0.6612,-2.6448000000000005,-13.425925925925927,-4.9068000000000005
909,5.57,624.74,624.5638144329897,22.57,-3.3500000000000014,-4.556000000000002,-0.6365000000000007,-2.546000000000001,-12.924382716049386,-4.723500000000001
910,5.575,624.94,624.7611340206186,22.49,-3.4300000000000033,-4.664800000000005,-0.6517,-2.6068000000000024,-13.233024691358036,-4.836300000000004
911,5.58,625.14,624.9584536082475,22.37,-3.5500000000000007,-4.828000000000001,-0.6745000000000001,-2.6980000000000004,-13.69598765432099,-5.0055000000000005
912,5.585,625.34,625.1557731958763,22.21,-3.710000000000001,-5.045600000000001,-0.7049000000000003,-2.8196000000000008,-14.313271604938274,-5.2311000000000005
913,5.59,625.53,625.3530927835052,22.19,-3.7300000000000004,-5.072800000000001,-0.7087000000000003,-2.8348000000000004,-14.390432098765432,-5.2593000000000005
914,5.595,625.73,625.550412371134,22.23,-3.6900000000000013,-5.018400000000002,-0.7010999999999994,-2.804400000000001,-14.236111111111116,-5.202900000000001
915,5.6,625.93,625.7477319587629,22.21,-3.710000000000001,-5.045600000000001,-0.7049000000000003,-2.8196000000000008,-14.313271604938274,-5.2311000000000005
916,5.605,626.13,625.9450515463918,22.28,-3.6400000000000006,-4.950400000000001,-0.6916000000000002,-2.7664000000000004,-14.04320987654321,-5.1324000000000005
917,5.61,626.33,626.1423711340207,22.35,-3.5700000000000003,-4.855200000000001,-0.6783000000000001,-2.7132,-13.773148148148149,-5.0337000000000005
918,5.615,626.52,626.3396907216495,22.43,-3.490000000000002,-4.746400000000003,-0.6631,-2.6524000000000014,-13.464506172839513,-4.920900000000002
919,5.62,626.72,626.5370103092783,22.35,-3.5700000000000003,-4.855200000000001,-0.6783000000000001,-2.7132,-13.773148148148149,-5.0337000000000005
920,5.625,626.92,626.7343298969072,22.43,-3.490000000000002,-4.746400000000003,-0.6631,-2.6524000000000014,-13.464506172839513,-4.920900000000002
921,5.63,627.12,626.9316494845361,22.35,-3.5700000000000003,-4.855200000000001,-0.6783000000000001,-2.7132,-13.773148148148149,-5.0337000000000005
922,5.635,627.31,627.128969072165,22.41,-3.5100000000000016,-4.773600000000003,-0.6669,-2.667600000000001,-13.541666666666671,-4.949100000000002
923,5.64,627.51,627.3262886597938,22.56,-3.360000000000003,-4.569600000000005,-0.6383999999999999,-2.553600000000002,-12.962962962962973,-4.737600000000004
924,5.645,627.71,627.5236082474227,22.73,-3.1900000000000013,-4.338400000000002,-0.6061000000000005,-2.424400000000001,-12.307098765432105,-4.497900000000001
925,5.65,627.91,627.7209278350516,22.76,-3.16,-4.2976,-0.6004000000000005,-2.4016,-12.191358024691358,-4.4556
926,5.655,628.1,627.9182474226805,22.97,-2.950000000000003,-4.012000000000004,-0.5605000000000002,-2.242000000000002,-11.381172839506183,-4.159500000000004
927,5.66,628.3,628.1155670103093,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
928,5.665,628.5,628.3128865979381,22.89,-3.030000000000001,-4.120800000000002,-0.5757000000000003,-2.302800000000001,-11.689814814814818,-4.272300000000001
929,5.67,628.7,628.5102061855671,23.08,-2.8400000000000034,-3.862400000000005,-0.5396000000000005,-2.1584000000000025,-10.956790123456802,-4.004400000000005
930,5.675,628.89,628.7075257731959,23.29,-2.6300000000000026,-3.5768000000000035,-0.49970000000000026,-1.998800000000002,-10.146604938271613,-3.7083000000000035
931,5.68,629.09,628.9048453608248,23.39,-2.530000000000001,-3.4408000000000016,-0.4807000000000001,-1.922800000000001,-9.760802469135808,-3.5673000000000012
932,5.6850000000000005,629.29,629.1021649484537,23.36,-2.5600000000000023,-3.4816000000000034,-0.48640000000000017,-1.9456000000000018,-9.876543209876552,-3.609600000000003
933,5.69,629.49,629.2994845360824,23.45,-2.4700000000000024,-3.3592000000000035,-0.4693000000000005,-1.8772000000000018,-9.52932098765433,-3.482700000000003
934,5.695,629.69,629.4968041237114,23.29,-2.6300000000000026,-3.5768000000000035,-0.49970000000000026,-1.998800000000002,-10.146604938271613,-3.7083000000000035
935,5.7,629.88,629.6941237113402,23.36,-2.5600000000000023,-3.4816000000000034,-0.48640000000000017,-1.9456000000000018,-9.876543209876552,-3.609600000000003
936,5.705,630.08,629.8914432989691,23.48,-2.4400000000000013,-3.318400000000002,-0.46360000000000046,-1.854400000000001,-9.413580246913584,-3.4404000000000017
937,5.71,630.28,630.0887628865979,23.56,-2.360000000000003,-3.2096000000000044,-0.44840000000000035,-1.7936000000000023,-9.104938271604949,-3.327600000000004
938,5.715,630.48,630.2860824742268,23.49,-2.4300000000000033,-3.3048000000000046,-0.46170000000000044,-1.8468000000000024,-9.375000000000012,-3.4263000000000043
939,5.72,630.67,630.4834020618557,23.49,-2.4300000000000033,-3.3048000000000046,-0.46170000000000044,-1.8468000000000024,-9.375000000000012,-3.4263000000000043
940,5.725,630.87,630.6807216494846,23.55,-2.370000000000001,-3.2232000000000016,-0.4502999999999999,-1.8012000000000008,-9.14351851851852,-3.3417000000000012
941,5.73,631.07,630.8780412371134,23.33,-2.5900000000000034,-3.522400000000005,-0.4921000000000002,-1.9684000000000026,-9.992283950617296,-3.651900000000005
942,5.735,631.27,631.0753608247423,23.17,-2.75,-3.74,-0.5225,-2.09,-10.609567901234566,-3.8775
943,5.74,631.46,631.2726804123712,23.17,-2.75,-3.74,-0.5225,-2.09,-10.609567901234566,-3.8775
944,5.745,631.66,631.47,23.22,-2.700000000000003,-3.672000000000004,-0.5130000000000008,-2.0520000000000023,-10.416666666666679,-3.807000000000004
945,5.75,631.86,631.6673195876289,22.98,-2.9400000000000013,-3.998400000000002,-0.5586000000000002,-2.234400000000001,-11.342592592592595,-4.145400000000001
946,5.755,632.06,631.8646391752577,23.09,-2.830000000000002,-3.848800000000003,-0.5377000000000005,-2.1508000000000016,-10.918209876543216,-3.990300000000002
947,5.76,632.25,632.0619587628867,23.28,-2.6400000000000006,-3.590400000000001,-0.5016000000000003,-2.0064000000000006,-10.185185185185187,-3.7224000000000004
948,5.765,632.45,632.2592783505155,23.44,-2.4800000000000004,-3.3728000000000007,-0.47120000000000006,-1.8848000000000003,-9.567901234567902,-3.4968000000000004
949,5.77,632.65,632.4565979381443,23.33,-2.5900000000000034,-3.522400000000005,-0.4921000000000002,-1.9684000000000026,-9.992283950617296,-3.651900000000005
950,5.775,632.85,632.6539175257733,23.27,-2.650000000000002,-3.604000000000003,-0.5035000000000003,-2.0140000000000016,-10.223765432098773,-3.7365000000000026
951,5.78,633.04,632.8512371134021,23.05,-2.870000000000001,-3.903200000000002,-0.5453000000000001,-2.181200000000001,-11.072530864197534,-4.046700000000001
